variety_gallery_id,variety_id,original_name,encrypted_name,file_path,width,height,size,default,for_web,order,status,updated_by,updated_date
5633,36793,"Vertigo Prepack Lighters Blade Single Torch (12)_4SZ.jpg",blade-single-torch-1685978916-2.jpg,uploads/variety_gallery/blade-single-torch-1685978916-2.jpg,1080,1080,269733,0,0,NULL,active,124,"2023-06-05 11:28:37"
5634,34362,"Vertigo Prepack Lighters Atlas Triple Torch (12)_3SZ.jpg",atlas-triple-torch-1685979334-1.jpg,uploads/variety_gallery/atlas-triple-torch-1685979334-1.jpg,1080,1080,507163,1,0,NULL,active,124,"2023-06-05 11:35:38"
5635,34362,"Vertigo Prepack Lighters Atlas Triple Torch (12)_4SZ.jpg",atlas-triple-torch-1685979336-2.jpg,uploads/variety_gallery/atlas-triple-torch-1685979336-2.jpg,1080,1080,513545,0,0,NULL,active,124,"2023-06-05 11:35:36"
5636,42742,cigar.jfif,cigar-1686549987-2.jpg,uploads/variety_gallery/cigar-1686549987-2.jpg,1000,667,109930,0,0,NULL,perged,1,"2023-09-26 06:15:26"
5637,42735,"Blackbird Glitch Claro Toro_3SZ.jpg",blackbird-glitch-claro-toro-3sz-1686838788-1.jpg,uploads/variety_gallery/blackbird-glitch-claro-toro-3sz-1686838788-1.jpg,1080,1080,549633,0,0,NULL,active,124,"2023-06-15 10:19:49"
5638,42735,"Blackbird Glitch Claro Toro_6SZ.jpg",blackbird-glitch-claro-toro-6sz-1686838793-2.jpg,uploads/variety_gallery/blackbird-glitch-claro-toro-6sz-1686838793-2.jpg,1080,1080,774114,1,0,NULL,active,124,"2023-06-15 10:20:01"
5639,42735,"Blackbird Glitch Claro Toro_7SZ.jpg",blackbird-glitch-claro-toro-7sz-1686838797-3.jpg,uploads/variety_gallery/blackbird-glitch-claro-toro-7sz-1686838797-3.jpg,1080,1080,979945,0,0,NULL,active,124,"2023-06-15 10:19:58"
5640,42736,"Blackbird Glitch Claro Robusto_6SZ.jpg",blackbird-glitch-claro-robusto-6sz-1686839177-1.jpg,uploads/variety_gallery/blackbird-glitch-claro-robusto-6sz-1686839177-1.jpg,1080,1080,784576,1,0,NULL,active,124,"2023-06-15 10:26:27"
5641,42736,"Blackbird Glitch Claro Robusto_7SZ.jpg",blackbird-glitch-claro-robusto-7sz-1686839181-2.jpg,uploads/variety_gallery/blackbird-glitch-claro-robusto-7sz-1686839181-2.jpg,1080,1080,1084051,0,0,NULL,active,124,"2023-06-15 10:26:21"
5642,42736,"Blackbird Glitch Claro Robusto_3SZ.jpg",blackbird-glitch-claro-robusto-3sz-1686839184-3.jpg,uploads/variety_gallery/blackbird-glitch-claro-robusto-3sz-1686839184-3.jpg,1080,1080,542469,0,0,NULL,active,124,"2023-06-15 10:26:24"
5643,42737,"Blackbird Glitch Oscuro Toro_6SZ.jpg",blackbird-glitch-oscuro-toro-6sz-1686839961-1.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-toro-6sz-1686839961-1.jpg,1080,1080,728053,1,0,NULL,active,124,"2023-06-15 10:39:30"
5644,42737,"Blackbird Glitch Oscuro Toro_7SZ.jpg",blackbird-glitch-oscuro-toro-7sz-1686839965-2.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-toro-7sz-1686839965-2.jpg,1080,1080,966430,0,0,NULL,active,124,"2023-06-15 10:39:25"
5645,42737,"Blackbird Glitch Oscuro Toro_3SZ.jpg",blackbird-glitch-oscuro-toro-3sz-1686839967-3.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-toro-3sz-1686839967-3.jpg,1080,1080,518776,0,0,NULL,active,124,"2023-06-15 10:39:28"
5646,42738,"Blackbird Glitch Oscuro Robusto Box (20)_3SZ.jpg",blackbird-glitch-oscuro-robusto-box-20-3sz-1686840215-1.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-robusto-box-20-3sz-1686840215-1.jpg,1080,1080,514051,0,0,NULL,active,124,"2023-06-15 10:43:35"
5647,42738,"Blackbird Glitch Oscuro Robusto Box (20)_7SZ.jpg",blackbird-glitch-oscuro-robusto-box-20-7sz-1686840215-1.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-robusto-box-20-7sz-1686840215-1.jpg,1080,1080,1113269,0,0,NULL,active,124,"2023-06-15 10:43:35"
5648,42738,"Blackbird Glitch Oscuro Robusto Box (20)_6SZ.jpg",blackbird-glitch-oscuro-robusto-box-20-6sz-1686840215-3.jpg,uploads/variety_gallery/blackbird-glitch-oscuro-robusto-box-20-6sz-1686840215-3.jpg,1080,1080,774423,1,0,NULL,active,124,"2023-06-15 10:43:43"
5649,42739,"Blackbird Glitch Habano Toro Box (20)_3SZ.jpg",blackbird-glitch-habano-toro-box-20-3sz-1686840808-1.jpg,uploads/variety_gallery/blackbird-glitch-habano-toro-box-20-3sz-1686840808-1.jpg,1080,1080,561362,0,0,NULL,active,124,"2023-06-15 10:53:28"
5650,42739,"Blackbird Glitch Habano Toro Box (20)_6SZ.jpg",blackbird-glitch-habano-toro-box-20-6sz-1686840810-2.jpg,uploads/variety_gallery/blackbird-glitch-habano-toro-box-20-6sz-1686840810-2.jpg,1080,1080,768533,1,0,NULL,active,124,"2023-06-15 10:53:35"
5651,42739,"Blackbird Glitch Habano Toro Box (20)_7SZ.jpg",blackbird-glitch-habano-toro-box-20-7sz-1686840811-3.jpg,uploads/variety_gallery/blackbird-glitch-habano-toro-box-20-7sz-1686840811-3.jpg,1080,1080,987471,0,0,NULL,active,124,"2023-06-15 10:53:32"
5652,42740,"Blackbird Glitch Habano Robusto Box (20)_6SZ.jpg",blackbird-glitch-habano-robusto-box-20-6sz-1686841005-1.jpg,uploads/variety_gallery/blackbird-glitch-habano-robusto-box-20-6sz-1686841005-1.jpg,1080,1080,838403,1,0,NULL,active,124,"2023-06-15 10:56:55"
5653,42740,"Blackbird Glitch Habano Robusto Box (20)_3SZ.jpg",blackbird-glitch-habano-robusto-box-20-3sz-1686841006-2.jpg,uploads/variety_gallery/blackbird-glitch-habano-robusto-box-20-3sz-1686841006-2.jpg,1080,1080,546611,0,0,NULL,active,124,"2023-06-15 10:56:47"
5654,42740,"Blackbird Glitch Habano Robusto Box (20)_7SZ.jpg",blackbird-glitch-habano-robusto-box-20-7sz-1686841007-2.jpg,uploads/variety_gallery/blackbird-glitch-habano-robusto-box-20-7sz-1686841007-2.jpg,1080,1080,1044747,0,0,NULL,active,124,"2023-06-15 10:56:47"
5655,42731,"Aging Room Quattro Sonata Concerto Box (20)_3SZ.jpg",aging-room-quattro-sonata-concerto-box-20-3sz-1686841368-1.jpg,uploads/variety_gallery/aging-room-quattro-sonata-concerto-box-20-3sz-1686841368-1.jpg,1080,1080,548308,0,0,NULL,active,124,"2023-06-15 11:02:48"
5656,42731,"Aging Room Quattro Sonata Concerto Box (20)_6SZ.jpg",aging-room-quattro-sonata-concerto-box-20-6sz-1686841370-2.jpg,uploads/variety_gallery/aging-room-quattro-sonata-concerto-box-20-6sz-1686841370-2.jpg,1080,1080,810636,1,0,NULL,active,124,"2023-06-15 11:02:54"
5657,42731,"Aging Room Quattro Sonata Concerto Box (20)_7SZ.jpg",aging-room-quattro-sonata-concerto-box-20-7sz-1686841371-3.jpg,uploads/variety_gallery/aging-room-quattro-sonata-concerto-box-20-7sz-1686841371-3.jpg,1080,1080,896716,0,0,NULL,active,124,"2023-06-15 11:02:51"
5658,42733,"Aging Room Quattro Sonata Grande Box (20)_3SZ.jpg",aging-room-quattro-sonata-grande-box-20-3sz-1686841664-1.jpg,uploads/variety_gallery/aging-room-quattro-sonata-grande-box-20-3sz-1686841664-1.jpg,1080,1080,548290,0,0,NULL,active,124,"2023-06-15 11:07:45"
5659,42733,"Aging Room Quattro Sonata Grande Box (20)_6SZ.jpg",aging-room-quattro-sonata-grande-box-20-6sz-1686841665-2.jpg,uploads/variety_gallery/aging-room-quattro-sonata-grande-box-20-6sz-1686841665-2.jpg,1080,1080,803672,1,0,NULL,active,124,"2023-06-15 11:07:48"
5660,42733,"Aging Room Quattro Sonata Grande Box (20)_7SZ.jpg",aging-room-quattro-sonata-grande-box-20-7sz-1686841665-2.jpg,uploads/variety_gallery/aging-room-quattro-sonata-grande-box-20-7sz-1686841665-2.jpg,1080,1080,1149256,0,0,NULL,active,124,"2023-06-15 11:07:45"
5661,42732,"Aging Room Quattro Sonata Maestro Box (20)_3SZ.jpg",aging-room-quattro-sonata-maestro-box-20-3sz-1686841835-1.jpg,uploads/variety_gallery/aging-room-quattro-sonata-maestro-box-20-3sz-1686841835-1.jpg,1080,1080,548083,0,0,NULL,active,124,"2023-06-15 11:10:36"
5662,42732,"Aging Room Quattro Sonata Maestro Box (20)_6SZ.jpg",aging-room-quattro-sonata-maestro-box-20-6sz-1686841836-2.jpg,uploads/variety_gallery/aging-room-quattro-sonata-maestro-box-20-6sz-1686841836-2.jpg,1080,1080,828051,1,0,NULL,active,124,"2023-06-15 11:10:40"
5663,42732,"Aging Room Quattro Sonata Maestro Box (20)_7SZ.jpg",aging-room-quattro-sonata-maestro-box-20-7sz-1686841837-3.jpg,uploads/variety_gallery/aging-room-quattro-sonata-maestro-box-20-7sz-1686841837-3.jpg,1080,1080,1015482,0,0,NULL,active,124,"2023-06-15 11:10:37"
5664,42730,"Aging Room Quattro Sonata Vibrato Box (20)_3SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-3sz-1686842023-1.jpg,uploads/variety_gallery/aging-room-quattro-sonata-vibrato-box-20-3sz-1686842023-1.jpg,1080,1080,538037,0,0,NULL,active,124,"2023-06-15 11:13:43"
5665,42730,"Aging Room Quattro Sonata Vibrato Box (20)_6SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-6sz-1686842024-2.jpg,uploads/variety_gallery/aging-room-quattro-sonata-vibrato-box-20-6sz-1686842024-2.jpg,1080,1080,814843,1,0,NULL,active,124,"2023-06-15 11:14:34"
5666,42730,"Aging Room Quattro Sonata Vibrato Box (20)_7SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-7sz-1686842025-3.jpg,uploads/variety_gallery/aging-room-quattro-sonata-vibrato-box-20-7sz-1686842025-3.jpg,1080,1080,1060669,0,0,NULL,active,124,"2023-06-15 11:13:46"
5667,41210,"H Upmann Banker Daytrader Toro Box (10)_3SZ.jpg",h-upmann-banker-daytrader-toro-box-10-3sz-1686842467-1.jpg,uploads/variety_gallery/h-upmann-banker-daytrader-toro-box-10-3sz-1686842467-1.jpg,1080,1080,418159,0,0,NULL,active,124,"2023-06-15 11:21:08"
5668,41210,"H Upmann Banker Daytrader Toro Box (10)_6SZ.jpg",h-upmann-banker-daytrader-toro-box-10-6sz-1686842467-1.jpg,uploads/variety_gallery/h-upmann-banker-daytrader-toro-box-10-6sz-1686842467-1.jpg,1080,1080,870985,1,0,NULL,active,124,"2023-06-15 11:21:11"
5669,41210,"H Upmann Banker Daytrader Toro Box (10)_7SZ.jpg",h-upmann-banker-daytrader-toro-box-10-7sz-1686842468-3.jpg,uploads/variety_gallery/h-upmann-banker-daytrader-toro-box-10-7sz-1686842468-3.jpg,1080,1080,1126021,0,0,NULL,active,124,"2023-06-15 11:21:09"
5670,42768,"La Aurora Dominican DNA Robusto (20) Unit_3SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-3sz-1687354159-1.jpg,uploads/variety_gallery/la-aurora-dominican-dna-robusto-20-unit-3sz-1687354159-1.jpg,1080,1080,625745,0,0,NULL,active,124,"2023-06-21 09:29:20"
5671,42768,"La Aurora Dominican DNA Robusto (20) Unit_7SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-7sz-1687354160-2.jpg,uploads/variety_gallery/la-aurora-dominican-dna-robusto-20-unit-7sz-1687354160-2.jpg,1080,1080,1249604,0,0,NULL,active,124,"2023-06-21 09:29:21"
5672,42768,"La Aurora Dominican DNA Robusto (20) Unit_6SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-6sz-1687354161-2.jpg,uploads/variety_gallery/la-aurora-dominican-dna-robusto-20-unit-6sz-1687354161-2.jpg,1080,1080,951394,1,0,NULL,active,124,"2023-06-21 09:29:24"
5673,42769,"La Aurora Dominican DNA Toro (20) Unit_6SZ.jpg",la-aurora-dominican-dna-toro-20-unit-6sz-1687354659-1.jpg,uploads/variety_gallery/la-aurora-dominican-dna-toro-20-unit-6sz-1687354659-1.jpg,1080,1080,930564,1,0,NULL,active,124,"2023-06-21 09:37:44"
5674,42769,"La Aurora Dominican DNA Toro (20) Unit_7SZ.jpg",la-aurora-dominican-dna-toro-20-unit-7sz-1687354661-2.jpg,uploads/variety_gallery/la-aurora-dominican-dna-toro-20-unit-7sz-1687354661-2.jpg,1080,1080,1177411,0,0,NULL,active,124,"2023-06-21 09:37:41"
5675,42769,"La Aurora Dominican DNA Toro (20) Unit_3SZ.jpg",la-aurora-dominican-dna-toro-20-unit-3sz-1687354661-2.jpg,uploads/variety_gallery/la-aurora-dominican-dna-toro-20-unit-3sz-1687354661-2.jpg,1080,1080,606546,0,0,NULL,active,124,"2023-06-21 09:37:41"
5676,42770,"La Aurora Dominican DNA Gran Toro (20) Unit_3SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-3sz-1687354987-1.jpg,uploads/variety_gallery/la-aurora-dominican-dna-gran-toro-20-unit-3sz-1687354987-1.jpg,1080,1080,603148,0,0,NULL,active,124,"2023-06-21 09:43:07"
5677,42770,"La Aurora Dominican DNA Gran Toro (20) Unit_7SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-7sz-1687354988-2.jpg,uploads/variety_gallery/la-aurora-dominican-dna-gran-toro-20-unit-7sz-1687354988-2.jpg,1080,1080,1249621,0,0,NULL,active,124,"2023-06-21 09:43:08"
5678,42770,"La Aurora Dominican DNA Gran Toro (20) Unit_6SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-6sz-1687354989-3.jpg,uploads/variety_gallery/la-aurora-dominican-dna-gran-toro-20-unit-6sz-1687354989-3.jpg,1080,1080,938761,1,0,NULL,active,124,"2023-06-21 09:43:12"
5679,42775,"Romeo y Julieta Book of Love Toro (10) Unit_3SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-3sz-1687360058-1.jpg,uploads/variety_gallery/romeo-y-julieta-book-of-love-toro-10-unit-3sz-1687360058-1.jpg,1080,1080,546398,0,0,NULL,active,124,"2023-06-21 11:07:38"
5680,42775,"Romeo y Julieta Book of Love Toro (10) Unit_7SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-7sz-1687360059-2.jpg,uploads/variety_gallery/romeo-y-julieta-book-of-love-toro-10-unit-7sz-1687360059-2.jpg,1080,1080,1199263,0,0,NULL,active,124,"2023-06-21 11:07:39"
5681,42775,"Romeo y Julieta Book of Love Toro (10) Unit_6SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-6sz-1687360060-3.jpg,uploads/variety_gallery/romeo-y-julieta-book-of-love-toro-10-unit-6sz-1687360060-3.jpg,1080,1080,1030591,1,0,NULL,active,124,"2023-06-21 11:07:44"
5682,42914,17052018-IMG_8435.jpg,17052018-img-8435-1689949104-1.jpg,uploads/variety_gallery/17052018-img-8435-1689949104-1.jpg,2892,4338,5165045,1,0,NULL,active,124,"2023-07-21 10:18:29"
5683,42911,"Screenshot 2023-07-21 102141.jpg",screenshot-2023-07-21-102141-1689949318-1.jpg,uploads/variety_gallery/screenshot-2023-07-21-102141-1689949318-1.jpg,618,555,88656,1,0,NULL,active,124,"2023-07-21 10:22:01"
5684,43029,yohan-cho-dHOH6saXfCQ-unsplash.jpg,yohan-cho-dhoh6saxfcq-unsplash-1690440349-1.jpg,uploads/variety_gallery/yohan-cho-dhoh6saxfcq-unsplash-1690440349-1.jpg,5472,3648,4041344,1,0,NULL,perged,1,"2023-07-27 03:23:37"
5685,43029,nguyen-pham-9tRTJwxSoKI-unsplash.jpg,nguyen-pham-9trtjwxsoki-unsplash-1690442586-2.jpg,uploads/variety_gallery/nguyen-pham-9trtjwxsoki-unsplash-1690442586-2.jpg,6000,4000,1539142,0,0,NULL,perged,1,"2023-07-27 03:23:17"
5686,41150,"EP Carrillo Limited Edition Trilogy Pack (3)_6SZ.jpg",ep-carrillo-limited-edition-trilogy-pack-3-6sz-1691074787-1.jpg,uploads/variety_gallery/ep-carrillo-limited-edition-trilogy-pack-3-6sz-1691074787-1.jpg,1080,1080,862157,1,0,NULL,active,124,"2023-08-03 10:59:50"
5687,41150,"EP Carrillo Limited Edition Trilogy Pack (3)_3SZ.jpg",ep-carrillo-limited-edition-trilogy-pack-3-3sz-1691074797-2.jpg,uploads/variety_gallery/ep-carrillo-limited-edition-trilogy-pack-3-3sz-1691074797-2.jpg,1080,1080,349426,0,0,NULL,active,124,"2023-08-03 10:59:58"
5688,43095,cigar-whiskey-glass-with-ice-cigar.jpg,cigar-whiskey-glass-with-ice-cigar-1691993548-1.jpg,uploads/variety_gallery/cigar-whiskey-glass-with-ice-cigar-1691993548-1.jpg,4964,3244,1481443,0,0,NULL,active,1,"2023-08-14 02:12:30"
5689,42742,cigar--whiskey-rocks-with-cherries.jpg,cigar-whiskey-rocks-with-cherries-1693569325-2.jpg,uploads/variety_gallery/cigar-whiskey-rocks-with-cherries-1693569325-2.jpg,5373,3538,2848923,1,1,NULL,perged,1,"2023-09-26 06:15:44"
5690,42742,"Pratik test.jpg",pratik-test-1695723360-3.jpg,uploads/variety_gallery/pratik-test-1695723360-3.jpg,6258,3500,6301380,0,0,NULL,perged,1,"2023-09-26 06:16:27"
5691,42742,cigar.jfif,cigar-1695906682-4.jpg,uploads/variety_gallery/cigar-1695906682-4.jpg,1000,667,109930,0,0,NULL,perged,177,"2023-11-07 03:40:52"
5692,43385,"Camacho Broadleaf Robusto Box (20) Unit_6SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-6szwebsite-1695916709-1.jpg,uploads/variety_gallery/camacho-broadleaf-robusto-box-20-unit-6szwebsite-1695916709-1.jpg,1080,1080,191196,1,0,NULL,active,105,"2023-09-28 11:58:34"
5693,43451,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_6SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-6szwebsite-1695916784-1.jpg,uploads/variety_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-6szwebsite-1695916784-1.jpg,1080,1080,200909,1,0,NULL,active,105,"2023-09-28 11:59:47"
5694,43537,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_7SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916846-1.jpg,uploads/variety_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916846-1.jpg,1080,1080,207421,0,0,NULL,perged,105,"2023-09-28 12:01:06"
5695,43537,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_3SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-3szwebsite-1695916861-2.jpg,uploads/variety_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-3szwebsite-1695916861-2.jpg,1080,1080,111799,0,0,NULL,active,105,"2023-09-28 12:01:02"
5696,43537,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_7SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916861-2.jpg,uploads/variety_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916861-2.jpg,1080,1080,207421,1,0,NULL,active,105,"2023-09-28 12:01:08"
5697,43537,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_8SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-8szwebsite-1695916861-2.jpg,uploads/variety_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-8szwebsite-1695916861-2.jpg,1080,1080,280119,0,0,NULL,active,105,"2023-09-28 12:01:02"
5698,43451,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_3SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-3szwebsite-1695916984-2.jpg,uploads/variety_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-3szwebsite-1695916984-2.jpg,1080,1080,61618,0,0,NULL,active,105,"2023-09-28 12:03:04"
5699,43451,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_7SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-7szwebsite-1695916986-3.jpg,uploads/variety_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-7szwebsite-1695916986-3.jpg,1080,1080,243110,0,0,NULL,active,105,"2023-09-28 12:03:07"
5700,43385,"Camacho Broadleaf Robusto Box (20) Unit_7SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-7szwebsite-1695917052-2.jpg,uploads/variety_gallery/camacho-broadleaf-robusto-box-20-unit-7szwebsite-1695917052-2.jpg,1080,1080,284859,0,0,NULL,active,105,"2023-09-28 12:04:13"
5701,43385,"Camacho Broadleaf Robusto Box (20) Unit_3SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-3szwebsite-1695917054-3.jpg,uploads/variety_gallery/camacho-broadleaf-robusto-box-20-unit-3szwebsite-1695917054-3.jpg,1080,1080,85039,0,0,NULL,active,105,"2023-09-28 12:04:15"
5702,43036,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_6SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-6szwebsite-1695917170-1.jpg,uploads/variety_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-6szwebsite-1695917170-1.jpg,1080,1080,210267,1,0,NULL,active,105,"2023-09-28 12:06:19"
5703,43036,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_3SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-3szwebsite-1695917172-2.jpg,uploads/variety_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-3szwebsite-1695917172-2.jpg,1080,1080,154839,0,0,NULL,active,105,"2023-09-28 12:06:13"
5704,43036,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_7SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-7szwebsite-1695917175-3.jpg,uploads/variety_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-7szwebsite-1695917175-3.jpg,1080,1080,273565,0,0,NULL,active,105,"2023-09-28 12:06:16"
5705,43175,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_3SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-3szwebsite-1695917274-1.jpg,uploads/variety_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-3szwebsite-1695917274-1.jpg,1080,1080,155557,0,0,NULL,active,105,"2023-09-28 12:07:54"
5706,43175,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_6SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-6szwebsite-1695917276-2.jpg,uploads/variety_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-6szwebsite-1695917276-2.jpg,1080,1080,253720,0,0,NULL,active,105,"2023-09-28 12:07:57"
5707,43175,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_5SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-5szwebsite-1695917279-3.jpg,uploads/variety_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-5szwebsite-1695917279-3.jpg,1080,1080,196622,1,0,NULL,active,105,"2023-09-28 12:08:04"
5708,43542,"Partagas Valle Verde Belicoso Box (10) Unit_3SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-3szwebsite-1695917380-1.jpg,uploads/variety_gallery/partagas-valle-verde-belicoso-box-10-unit-3szwebsite-1695917380-1.jpg,1080,1080,98208,0,0,NULL,active,105,"2023-09-28 12:09:41"
5709,43542,"Partagas Valle Verde Belicoso Box (10) Unit_6SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-6szwebsite-1695917386-2.jpg,uploads/variety_gallery/partagas-valle-verde-belicoso-box-10-unit-6szwebsite-1695917386-2.jpg,1080,1080,172051,1,0,NULL,active,105,"2023-09-28 12:09:54"
5710,43542,"Partagas Valle Verde Belicoso Box (10) Unit_7SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-7szwebsite-1695917389-3.jpg,uploads/variety_gallery/partagas-valle-verde-belicoso-box-10-unit-7szwebsite-1695917389-3.jpg,1080,1080,254093,0,0,NULL,active,105,"2023-09-28 12:09:50"
5711,43450,"VegaFina Limited Patriot Box (10) Unit_6SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-6szwebsite-1695917448-1.jpg,uploads/variety_gallery/vegafina-limited-patriot-box-10-unit-6szwebsite-1695917448-1.jpg,1080,1080,201408,1,0,NULL,active,105,"2023-09-28 12:11:14"
5712,43450,"VegaFina Limited Patriot Box (10) Unit_7SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-7szwebsite-1695917454-2.jpg,uploads/variety_gallery/vegafina-limited-patriot-box-10-unit-7szwebsite-1695917454-2.jpg,1080,1080,245783,0,0,NULL,active,105,"2023-09-28 12:10:56"
5713,43450,"VegaFina Limited Patriot Box (10) Unit_3SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-3szwebsite-1695917467-3.jpg,uploads/variety_gallery/vegafina-limited-patriot-box-10-unit-3szwebsite-1695917467-3.jpg,1080,1080,144807,0,0,NULL,active,105,"2023-09-28 12:11:09"
5714,43085,"Zino Nicaragua Half Corona Pack (5) Unit_3SZWebsite.jpg",zino-nicaragua-half-corona-pack-5-unit-3szwebsite-1695917523-1.jpg,uploads/variety_gallery/zino-nicaragua-half-corona-pack-5-unit-3szwebsite-1695917523-1.jpg,1080,1080,131394,1,0,NULL,active,105,"2023-09-28 12:12:09"
5715,43085,"Zino Nicaragua Half Corona Pack (5) Unit_4SZWebsite.jpg",zino-nicaragua-half-corona-pack-5-unit-4szwebsite-1695917526-2.jpg,uploads/variety_gallery/zino-nicaragua-half-corona-pack-5-unit-4szwebsite-1695917526-2.jpg,1080,1080,94058,0,0,NULL,active,105,"2023-09-28 12:12:06"
5716,43169,"DAV 1918 Robusto Box (10) Unit_6SZWebsite.jpg",dav-1918-robusto-box-10-unit-6szwebsite-1695925406-1.jpg,uploads/variety_gallery/dav-1918-robusto-box-10-unit-6szwebsite-1695925406-1.jpg,1080,1080,240006,1,0,NULL,active,124,"2023-09-28 14:23:34"
5717,43169,"DAV 1918 Robusto Box (10) Unit_3SZWebsite.jpg",dav-1918-robusto-box-10-unit-3szwebsite-1695925409-2.jpg,uploads/variety_gallery/dav-1918-robusto-box-10-unit-3szwebsite-1695925409-2.jpg,1080,1080,81686,0,0,NULL,active,124,"2023-09-28 14:23:29"
5718,43169,"DAV 1918 Robusto Box (10) Unit_7SZWebsite.jpg",dav-1918-robusto-box-10-unit-7szwebsite-1695925411-3.jpg,uploads/variety_gallery/dav-1918-robusto-box-10-unit-7szwebsite-1695925411-3.jpg,1080,1080,321297,0,0,NULL,active,124,"2023-09-28 14:23:32"
5719,43172,"DAV Anniversary Series Double Toro Box (20) Unit_8SZWebsite.jpg",dav-anniversary-series-double-toro-box-20-unit-8szwebsite-1695925515-1.jpg,uploads/variety_gallery/dav-anniversary-series-double-toro-box-20-unit-8szwebsite-1695925515-1.jpg,1080,1080,292956,0,0,NULL,active,124,"2023-09-28 14:25:16"
