id,manufacturer_id,alias,brand_name,narrative,status,abbreviation,quickbook_brand_id,brand_path,is_active,updated_by,updated_date
1465,529,"Cigar Oasis","Cigar Oasis","<p>Cigar Oasis is a great New York based company. Virtually all of their products are high quality and perform as described. They offer Humidification units for literally every cigar display from small desktop personal humidors to Walk Ins. All the folks at Cigar Oasis are knowledgeable, friendly and helpful.</p>",active,CIGARO,80005516-1647291657,cigar-oasis,1,98,"2022-12-21 09:25:34"
1466,640,Alcazar,Alcazar,"<p>Alcazar cigars were developed in 1898 in recognition of the prestigious racehorse of the period. These cigars were a success, just like the horse Alcazar. Unfortunately, the Great Depression finally meant the end for the Alcazar brand, despite its widespread popularity.&nbsp;<br>J.C. Newman offered to buy the rights to Alcazar and added the cigar to his company's lineup after realizing the huge potential of this forgotten brand. Given that the J.C. Newman Cigar Company still sells this legendary brand, it is obvious that J.C. had a keen eye for fine cigars.&nbsp;<br>Alcazar Maduros are still a popular cigar among smokers all across the country, and they are now a handcrafted Nicaraguan cigar that is sold in an economical bundle.</p>",active,ALCA,8000551A-1647351919,alcazar,1,98,"2023-01-02 18:45:01"
1467,640,"Trader Jack","Trader Jack",NULL,active,TRA,8000551E-1647353119,trader-jack,1,98,"2023-01-02 18:48:33"
1468,640,"Mexican Segundo","Mexican Segundo",NULL,active,MEX,8000551F-1647353362,mexican-segundo,1,106,"2023-01-04 14:38:10"
1469,632,"La Mirada","La Mirada","<p>La Mirada cigars are made at the Tabacalera Palma factory in the Dominican Republic and are available in both Connecticut and Habano Viejo editions.</p>",active,LAM,80005591-1648817612,la-mirada,1,98,"2022-12-23 15:42:10"
1470,444,"Buffalo Trace","Buffalo Trace","<p>The Dominican made “Buffalo Trace,” is a new brand brought to us by General Cigar that's been created in collaboration with the world famous Kentucky based whiskey maker that's been operating for over 200 years.</p><p>Wrapper: Ecuadorian Sumatra<br>Binder: Brazilian Arapiraca<br>Filler: Dominican Republic | Nicaragua</p>",active,BUF,80005597-1649082613,buffalo-trace,1,115,"2023-01-03 12:17:34"
1471,693,"HC Series","HC Series",NULL,active,HCS,8000559B-1649083389,hc-series,1,59,"2023-07-02 18:57:55"
1472,638,Washington,Washington,NULL,active,WAS,800055E2-1650387191,washington,1,1,"2022-05-01 05:24:26"
1473,701,"Carbon Copy","Carbon Copy",NULL,active,CAR,80005600-1651162824,carbon-copy,1,59,"2023-07-02 18:29:00"
1474,679,"QB Items","QB Items",NULL,inactive,QBI,NULL,qb-items,0,106,"2023-11-10 05:28:03"
1475,663,"RM Cigars","RM Cigars",NULL,active,"RM Cigars",8000568C-1654288619,rm-cigars,1,98,"2022-11-23 01:45:29"
1476,459,Spark,Spark,NULL,active,Spark,800056BF-1654376086,spark,1,98,"2022-11-23 01:45:29"
1477,724,"Ramon Bueso","Ramon Bueso",NULL,inactive,"Ramon Bueso",8000567B-1654271431,ramon-bueso,0,1,"2023-11-10 05:28:03"
1478,467,"Leon Jimines","León Jimenes","<p>The La Aurora Family Legacy Reserve León Jimenes Lancero features a Corojo wrapper harvested from 2008, a vintage leaf Dominican binder, and a combination of Brazilian and Dominican fillers. The traditional cedar wrapped pigtailed 6 7/8 x 40 lancero will be limited to 1,000 boxes of 10 cigars.</p><p>Wrapper: Corojo<br>Binder: Dominican<br>Filler: Brazilian, Dominican</p>",active,"Leon Jimines",NULL,len-jimenes,1,121,"2022-11-05 12:11:54"
1479,608,"Los Statos","Los Statos","<p>The new Los Statos Deluxe brand from Forged Cigars' Scandinavian Tobacco Group is a collaboration between brand manager Justin Andrews and Matt Booth, who joined STG as creative director. &nbsp;The cigars are made in Honduras at the HATSA factory, and were released in the summer of 2022. The new blend is made up of an Ecuadorian Sumatra wrapper, Nicaraguan binder and a fillers from Nicaragua and the Dominican Republic.&nbsp;</p>",active,"Los Statos",NULL,los-statos,1,121,"2022-12-13 11:19:21"
1480,453,"Cuba Aliados","Cuba Aliados","<p>Cuba Aliados was one of the hottest, best selling brands back in the 1990's. After floundering for many years, Oliva announced they purchased this iconic name. The biggest news about this event is that Master Blender Ernesto Perez-Carrillo will be making the limited-edition Cuba Aliados by Perez-Carrillo at his La Alianza factory in the Dominican Republic. The cigars are rolled with &nbsp;5 year aged Ecuadoran Sumatra wrappers, Nicaraguan binders and fillers from Nicaragua and the Dominican Republic.</p>",active,"Cuba Aliados",NULL,cuba-aliados,1,121,"2022-08-30 13:39:31"
1481,667,Integra,Integra,NULL,active,Integra,80005743-1656639443,integra,1,98,"2022-11-23 01:45:29"
1482,443,"Ferio Tego","Ferio Tego","<p>Ferio Tego, LLC is a premium cigar and accessories company launched in 2021 by Michael Herklots and Brendon Scott. &nbsp;In addition to their flagship Ferio Tego® brand, the company also owns and sells the Timeless™ Collection and Metropolitan® Selection brands of premium cigars formerly owned by Nat Sherman International as well as the Ancora® accessories brand. Ferio Tego is distributed by Davidoff of Geneva USA throughout the United States. Ferio Tego was named 2021 “Brand of the Year” by Cigar Dojo and “New Company of the Year” by Halfwheel.</p>",active,"Ferio Tego",80005845-1660753394,ferio-tego,1,121,"2022-12-21 08:59:33"
1483,685,"Karma Hemp Wraps","Karma Hemp Wraps",NULL,active,"Karma Hemp Wraps",80005864-1660933406,karma-hemp-wraps,1,98,"2023-02-16 13:06:04"
1484,668,"Zig Zag Hemp Wraps","Zig Zag Hemp Wraps",NULL,inactive,"Zig Zag Hemp Wraps",8000585B-1660930332,zig-zag-hemp-wraps,0,98,"2023-11-10 05:28:03"
1485,608,FLVR,FLVR,"<p>Forged released a new line of &nbsp;5 handmade, value priced, flavor infused premium cigars in October of 2022 under the name FLVR. Each style come in a 5x42 corona size and are packed in 25 count boxes. All of the blends mild tasting contents are undisclosed.</p><p>&nbsp;</p>",active,FLVR,NULL,flvr,1,121,"2022-12-13 11:01:46"
1486,464,Olmec,Olmec,NULL,active,Olmec,NULL,olmec,1,98,"2022-09-28 14:58:42"
1487,669,Essentia,Essentia,NULL,perged,Essentia,NULL,essentia,0,98,"2023-11-10 05:28:03"
1488,640,"El Baton","El Baton",NULL,active,"El Baton",NULL,el-baton,1,98,"2022-10-25 10:26:17"
1489,549,Hydra,Hydra,NULL,active,Hydra,NULL,hydra,1,98,"2022-11-03 12:34:25"
1490,437,Blackened,Blackened,"<p>The Drew Estate Blackened M81 is named after a whiskey done with rock band Metallica and distiller Rob Dietrich. This blend consists entirely of dark, oily and powerful leaves that produce a rich, robust and potent smoke from start to finish.The Corona is a top pick!</p><p>Wrapper: San Andres Maduro<br>Binder: Connecticut River Valley Broadleaf Maduro<br>Filler: Nicaragua Maduro, Pennsylvania Broadleaf Maduro</p>",active,Blackened,NULL,blackened,1,121,"2022-12-29 09:48:45"
1491,467,"Leon Jimines","Leon Jimines",NULL,active,LEONJ,80005790-1657807181,NULL,1,1,"2022-11-23 01:45:23"
1492,608,"Los Santos","Los Santos",NULL,inactive,LOSSA,800057B2-1658163122,los-santos,0,98,"2023-11-10 05:28:03"
1493,453,"Cuba Aliadios","Cuba Aliadios",NULL,active,CUBAA,800057CE-1658848134,NULL,1,1,"2022-11-23 01:45:23"
1494,0,"Inventory Adjustment","Inventory Adjustment",NULL,perged,INVEN,8000589E-1666368891,NULL,0,106,"2023-11-10 05:28:03"
1495,549,"Quality Importers","Quality Importers",NULL,active,"Quality Importers",NULL,quality-importers,1,98,"2022-12-19 17:41:19"
1496,679,"Ace Test Brand","Ace Test Brand",NULL,perged,ATBB,NULL,ace-test-brand,0,1,"2023-11-10 05:28:03"
1497,473,Casdaglia,Casdaglia,NULL,active,Casdaglia,NULL,casdaglia,1,98,"2022-12-28 11:05:32"
1498,701,"High Tea","High Tea",NULL,active,"High Tea",NULL,high-tea,1,149,"2023-08-08 12:57:29"
1499,659,"In House","In House",NULL,active,"In House",NULL,in-house,1,98,"2023-01-09 12:17:58"
1500,672,Newsham's,Newsham's,NULL,active,Newsham's,NULL,newshams,1,98,"2023-01-12 13:23:35"
1501,662,1882,1882,NULL,inactive,1882,NULL,1882,1,148,"2023-11-29 01:48:31"
1502,680,Rojas,Rojas,NULL,active,Rojas,NULL,rojas,1,98,"2023-01-19 11:42:34"
1503,687,"4 K's","4 K's",NULL,active,"4 K's",NULL,4-ks,1,171,"2023-07-01 12:28:46"
1504,628,Tatascan,Tatascan,NULL,active,Tatascan,NULL,tatascan,1,98,"2023-01-25 16:28:46"
1505,681,"Grabba Leaf","Grabba Leaf",NULL,active,"Grabba Leaf",NULL,grabba-leaf,1,98,"2023-02-08 11:10:28"
1506,640,Decision,Decision,NULL,active,Decision,NULL,decision,1,98,"2023-02-10 11:54:48"
1507,662,"Big Duke","Big Duke Chew",NULL,active,"Big Duke",NULL,big-duke-chew,1,98,"2023-04-21 09:38:56"
1508,662,"Longhorn Chew","Longhorn Chew",NULL,active,"Longhorn Chew",NULL,longhorn-chew,1,98,"2023-02-17 16:33:15"
1509,662,"Day's Work Chew","Day's Work Plug",NULL,active,"Day's Work Chew",NULL,days-work-plug,1,168,"2023-09-20 11:13:18"
1510,720,Rarewoods,Rarewoods,NULL,active,Rarewoods,NULL,rarewoods,1,1,"2023-07-21 02:59:57"
1511,690,Bowie,"Bowie Chew",NULL,active,Bowie,NULL,bowie-chew,1,168,"2023-09-20 10:10:18"
1512,549,Palio,Palio,NULL,active,Palio,NULL,palio,1,98,"2023-03-02 14:52:57"
1513,443,Scorpion,Scorpion,NULL,active,Scorpion,NULL,scorpion,1,98,"2023-03-10 13:54:12"
1514,690,Kayak,Kayak,NULL,active,Kayak,NULL,kayak,1,59,"2023-07-02 18:47:27"
1515,690,"Starr Chew","Starr Chew",NULL,active,"Starr Chew",NULL,starr-chew,1,59,"2023-07-02 18:47:48"
1516,638,"4 Aces","4 Aces",NULL,active,NULL,NULL,4-aces,1,1,"2023-03-16 08:09:51"
1517,687,"4 K's","4 K's",NULL,perged,NULL,NULL,4-ks,0,1,"2023-11-10 05:28:03"
1518,688,"Al Capone","Al Capone",NULL,perged,NULL,NULL,al-capone,0,1,"2023-11-10 05:28:03"
1519,712,"AYC Grenadier","AYC Grenadier",NULL,active,NULL,NULL,ayc-grenadier,1,148,"2023-06-30 16:04:07"
1520,439,Backwoods,Backwoods,NULL,perged,NULL,NULL,backwoods,0,1,"2023-11-10 05:28:03"
1521,689,"Black & Mild","Black & Mild",NULL,perged,NULL,NULL,black-mild,0,1,"2023-11-10 05:28:03"
1522,690,Blackstone,Blackstone,NULL,perged,NULL,NULL,blackstone,0,1,"2023-11-10 05:28:03"
1523,685,"Blunt Wrap Platinum","Blunt Wrap Platinum",NULL,perged,NULL,NULL,blunt-wrap-platinum,0,1,"2023-11-10 05:28:03"
1524,691,Bluntville,Bluntville,NULL,perged,NULL,NULL,bluntville,0,1,"2023-11-10 05:28:03"
1525,691,"Bluntville Cigarillos","Bluntville Cigarillos",NULL,inactive,NULL,NULL,bluntville-cigarillos,0,98,"2023-11-10 05:28:03"
1526,692,Bugler,Bugler,NULL,perged,NULL,NULL,bugler,0,1,"2023-11-10 05:28:03"
1527,693,Bugler,Bugler,NULL,perged,NULL,NULL,bugler,0,1,"2023-11-10 05:28:03"
1528,689,"Carter Hall","Carter Hall",NULL,perged,NULL,NULL,carter-hall,0,1,"2023-11-10 05:28:03"
1529,694,Clipper,Clipper,NULL,active,NULL,NULL,clipper,1,1,"2023-03-16 09:33:48"
1530,685,"Cloud 9","Cloud 9",NULL,active,NULL,NULL,cloud-9,1,1,"2023-03-16 09:37:37"
1531,691,"Cosa Nostra","Cosa Nostra",NULL,perged,NULL,NULL,cosa-nostra,0,1,"2023-11-10 05:28:03"
1532,525,"Cosa Nostra","Cosa Nostra",NULL,perged,NULL,NULL,cosa-nostra,0,1,"2023-11-10 05:28:03"
1533,691,D'Ville,D'Ville,NULL,perged,NULL,NULL,dville,0,1,"2023-11-10 05:28:03"
1534,695,"De Nobili","De Nobili",NULL,perged,NULL,NULL,de-nobili,0,1,"2023-11-10 05:28:03"
1535,696,"Doopy Woods","Doopy Woods",NULL,active,NULL,NULL,doopy-woods,1,1,"2023-03-16 09:49:39"
1536,437,"Drew Estate","Drew Estate",NULL,active,NULL,NULL,drew-estate,1,59,"2023-07-02 18:48:37"
1537,439,"Dutch Masters","Dutch Masters",NULL,perged,NULL,NULL,dutch-masters,0,1,"2023-11-10 05:28:03"
1538,638,"E-Z Wider","E-Z Wider",NULL,active,NULL,NULL,e-z-wider,1,1,"2023-03-16 10:13:31"
1539,696,"Hemp Zone","Hemp Zone",NULL,active,NULL,NULL,hemp-zone,1,1,"2023-03-16 10:14:46"
1540,691,Entourage,Entourage,NULL,perged,NULL,NULL,entourage,0,1,"2023-11-10 05:28:03"
1541,693,Blunteffects,Blunteffects,NULL,active,NULL,NULL,blunteffects,1,1,"2023-03-16 11:19:47"
1542,693,"Good Times","Good Times",NULL,perged,NULL,NULL,good-times,0,1,"2023-11-10 05:28:03"
1543,681,"GG Natural","GG Natural",NULL,active,NULL,NULL,gg-natural,1,1,"2023-03-16 11:20:23"
1544,697,"Good Stuff","Good Stuff",NULL,perged,NULL,NULL,good-stuff,0,1,"2023-11-10 05:28:03"
1545,687,"Good Times","Good Times",NULL,perged,NULL,NULL,good-times,0,1,"2023-11-10 05:28:03"
1546,690,"Goodies 504","Goodies 504",NULL,active,NULL,NULL,goodies-504,1,1,"2023-03-16 12:21:08"
1547,439,"Hav-A-Tampa Jewels","Hav-A-Tampa Jewels",NULL,perged,NULL,NULL,hav-a-tampa-jewels,0,1,"2023-11-10 05:28:03"
1548,685,Hi-Fi,Hi-Fi,NULL,perged,NULL,NULL,hi-fi,0,1,"2023-11-10 05:28:03"
1549,698,"High Hemp Organic","High Hemp Organic",NULL,perged,NULL,NULL,high-hemp-organic,0,98,"2023-11-10 05:28:03"
1550,699,Kong,Kong,NULL,active,NULL,NULL,kong,1,1,"2023-03-16 12:35:19"
1551,701,Djarum,Djarum,NULL,perged,NULL,NULL,djarum,0,1,"2023-11-10 05:28:03"
1552,693,Bic,Bic,NULL,perged,NULL,NULL,bic,0,1,"2023-11-10 05:28:03"
1553,693,"Cue II","Cue II",NULL,active,NULL,NULL,cue-ii,1,1,"2023-03-16 12:51:39"
1554,701,Djeep,Djeep,NULL,active,NULL,NULL,djeep,1,59,"2023-07-02 18:28:31"
1555,662,"Night Owl","Night Owl",NULL,active,NULL,NULL,night-owl,1,1,"2023-03-16 12:52:05"
1556,638,OCB,OCB,NULL,active,NULL,NULL,ocb,1,1,"2023-03-16 12:52:28"
1557,724,"OG Woods","OG Woods",NULL,active,NULL,NULL,og-woods,1,1,"2023-03-16 12:55:02"
1558,702,OHM,OHM,NULL,active,NULL,NULL,ohm,1,1,"2023-03-16 12:55:42"
1559,690,Optimo,Optimo,NULL,active,NULL,NULL,optimo,1,1,"2023-03-16 12:58:18"
1560,695,Parodi,Parodi,NULL,perged,NULL,NULL,parodi,0,1,"2023-11-10 05:28:03"
1561,692,"Peter Stokkebye","Peter Stokkebye",NULL,perged,NULL,NULL,peter-stokkebye,0,1,"2023-11-10 05:28:03"
1562,439,Phillies,Phillies,NULL,perged,NULL,NULL,phillies,0,1,"2023-11-10 05:28:03"
1563,690,"Pom Pom","Pom Pom",NULL,active,NULL,NULL,pom-pom,1,1,"2023-03-16 13:05:57"
1564,703,Premier,Premier,NULL,perged,NULL,NULL,premier,0,1,"2023-11-10 05:28:03"
1565,689,"Prince Albert","Prince Albert",NULL,perged,NULL,NULL,prince-albert,0,1,"2023-11-10 05:28:03"
1566,704,Raw,Raw,NULL,perged,NULL,NULL,raw,0,1,"2023-11-10 05:28:03"
1567,705,Rogue,Rogue,NULL,active,NULL,NULL,rogue,1,1,"2023-03-16 13:13:28"
1568,703,"Royal Blunt","Royal Blunt",NULL,active,NULL,NULL,royal-blunt,1,1,"2023-03-16 13:18:23"
1569,696,Show,Show,NULL,perged,NULL,NULL,show,0,1,"2023-11-10 05:28:03"
1570,714,Slapwoods,Slapwoods,NULL,active,NULL,NULL,slapwoods,1,149,"2023-08-01 11:40:55"
1571,703,Sparrow,Sparrow,NULL,perged,NULL,NULL,sparrow,0,1,"2023-11-10 05:28:03"
1572,694,Supreme,Supreme,NULL,perged,NULL,NULL,supreme,0,1,"2023-11-10 05:28:03"
1573,690,"Swisher Sweets","Swisher Sweets",NULL,perged,NULL,NULL,swisher-sweets,0,1,"2023-11-10 05:28:03"
1574,706,Throwback,Throwback,NULL,active,NULL,NULL,throwback,1,1,"2023-03-17 05:28:01"
1575,685,Trivo,Trivo,NULL,active,NULL,NULL,trivo,1,1,"2023-03-17 05:41:41"
1576,727,"Ultra Cigarillos","Ultra Cigarillos",NULL,active,NULL,NULL,ultra-cigarillos,1,1,"2023-03-17 05:41:41"
1577,694,"Wild Emp","Wild Emp",NULL,active,NULL,NULL,wild-emp,1,1,"2023-03-17 05:41:50"
1578,696,"Z Palma","Z Palma",NULL,perged,NULL,NULL,z-palma,0,1,"2023-11-10 05:28:03"
1579,662,Zyn,Zyn,NULL,active,NULL,NULL,zyn,1,1,"2023-03-17 05:41:58"
1580,737,"Ace Test Brand","Ace Test Brand",NULL,perged,ACEB,NULL,ace-test-brand,1,177,"2024-02-20 07:34:45"
1581,679,"Ace test brand new","Ace test brand new",NULL,perged,"Ace test brand new",NULL,ace-test-brand-new,0,1,"2023-11-10 05:28:03"
1582,679,"Ace Test Brand","Ace Brand",NULL,perged,ACEB,NULL,ace-brand,0,1,"2023-11-10 05:28:03"
1583,707,,"Ace BB",NULL,perged,NULL,NULL,ace-bb,0,1,"2023-11-10 05:28:03"
1584,707,,"Ace BB",NULL,perged,NULL,NULL,ace-bb,0,1,"2023-11-10 05:28:03"
1585,679,,"Ace BB",NULL,perged,NULL,NULL,ace-bb,0,1,"2023-11-10 05:28:03"
1586,708,,"The Brand","<p>Test Brand, for training use</p>",active,NULL,NULL,the-brand,1,98,"2023-04-13 17:16:20"
1587,690,,Hempire,NULL,active,NULL,NULL,hempire,1,59,"2023-07-02 18:58:26"
1588,711,,"Alex Ace B",NULL,perged,NULL,NULL,alex-ace-b,1,177,"2024-02-19 08:41:54"
1589,713,,Ferrera,NULL,active,NULL,NULL,ferrera,1,124,"2023-07-21 10:25:27"
1590,662,,Jackpot,NULL,active,NULL,NULL,jackpot,1,63,"2023-07-01 15:02:34"
1591,679,,"Alex Nick",<p>TEST</p>,perged,NULL,NULL,alex-nick,0,1,"2024-02-20 07:34:45"
1592,711,,"Alex Nick Brand",NULL,perged,NULL,NULL,alex-nick-brand,0,1,"2023-11-10 05:28:03"
1593,728,,DAV,NULL,active,NULL,NULL,dav,1,124,"2023-09-28 14:39:08"
1594,729,,Fees,"<p>Internal Customer Fees</p>",active,NULL,NULL,fees,1,60,"2023-08-30 10:56:56"
1595,730,,"Kafie 1901",NULL,active,NULL,NULL,kafie-1901,1,98,"2023-08-30 15:26:20"
1596,731,,Garo,NULL,active,NULL,NULL,garo,1,98,"2023-08-30 15:44:26"
1597,732,,"Runtz Wraps","<p><i>The </i><a href="http://google.com/"><i>Runtz</i></a><i> Wraps are a dark broadleaf tobacco grown to perfection, aged, sorted then carefully cleaned and cut into </i><a href="https://runtzwrapz.com/"><i>natural</i></a><i> leaf wrappers.&nbsp;</i></p>",active,NULL,NULL,runtz-wraps,1,149,"2023-09-13 15:59:20"
1598,733,,"Loose Leaf Wraps",NULL,active,NULL,NULL,loose-leaf-wraps,1,168,"2023-09-19 11:28:30"
1599,734,,"Futurolat Tyson",NULL,active,NULL,NULL,futurolat-tyson,1,168,"2023-09-21 13:15:59"
1600,662,"Big Duke","Big Duke",NULL,active,NULL,NULL,big-duke,1,1,"2023-09-26 14:19:08"
1601,662,Longhorn,Longhorn,NULL,active,NULL,NULL,longhorn,1,1,"2023-10-03 13:56:28"
1602,711,,alex1,NULL,perged,NULL,NULL,alex1,0,1,"2023-11-10 05:28:03"
1603,685,"Blunt Wrap Platinum 4X","Blunt Wrap Platinum 4X",NULL,active,NULL,NULL,blunt-wrap-platinum-4x,1,1,"2023-10-09 11:41:39"
1604,736,,"Service type Brand",NULL,active,NULL,NULL,service-type-brand,1,177,"2023-11-10 04:22:13"
1605,738,,"SZACE Brand",NULL,active,NULL,NULL,szace-brand,1,177,"2023-11-21 06:18:11"
1606,649,,testpurpose,<p>sdsadasdsds</p>,active,NULL,NULL,testpurpose,1,217,"2023-11-29 01:20:53"
1607,708,,Brand100,NULL,active,NULL,NULL,brand100,1,1,"2024-02-27 06:42:08"
